GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_012691686.1 0.878066 0.998610 1.425925 1.312161 0.780338 0.949485 33.716337 61.122866
XM_012691687.1 0.619725 0.576137 1.054179 1.457913 1.470698 0.457267 0.447218 1.535507
XM_012691688.1 1.081003 0.000030 1.178407 2.237140 1.179384 0.445996 0.649261 0.987843
XM_012691689.1 0.334729 0.482370 0.773159 0.663828 0.964938 0.775936 0.534126 0.664249
XM_012691697.1 0.650055 5.692006 0.000003 13.730424 1.711415 0.000107 34.032856 1.502897
XM_012691699.1 2.297817 1.574553 2.028085 1.871852 2.007742 1.390363 2.060506 1.984138
XM_012691700.1 69.087515 1.553093 0.633114 68.707962 2.504368 1.654150 7.382442 2.029051
XM_012691701.1 1.633304 1.320578 1.771866 3.506880 4.904754 1.567343 0.816396 0.962326
XM_012691703.1 0.000014 0.491145 1.176695 63.688548 1.856431 0.595781 1.888447 2.507301
XM_012691704.1 1.080987 1.161434 0.756409 1.756439 1.065784 1.768424 0.955848 4.340050
XM_012691705.1 1.349979 1.417953 1.038630 3.416342 62.232022 0.383145 1.605976 2.103825
XM_012691706.1 3.497163 4.840456 3.304999 4.851329 4.849546 5.429249 2.820711 4.561994
XM_012691707.1 3.292743 5.809753 1.851650 3.320687 2.772137 1.263622 5.174795 4.080153
XM_012691708.1 2.431695 3.647832 3.780429 2.629231 4.447318 4.316943 3.479253 4.954900
XM_012691714.1 63.719034 0.328924 1.508783 0.459244 1.296453 1.413947 0.788408 0.681093
XM_012691716.1 0.976714 0.705566 1.900530 1.402709 2.833121 1.237121 1.036013 1.572568
XM_012691718.1 1.224780 1.262449 1.492383 1.115162 0.926837 0.796238 63.019258 0.000587
XM_012691726.1 1.202054 0.705363 1.642923 2.730507 1.715217 1.055384 1.730410 1.246683
XM_012691731.1 1.162995 0.000077 2.878843 1.460111 5.615253 0.000104 0.743737 2.018029
XM_012691735.1 1.664606 0.879751 0.695113 1.092924 1.696119 2.209479 2.003512 0.867221
XM_012691736.1 0.597958 0.787106 1.526718 1.908395 0.525391 1.927311 1.190931 1.185329
XM_012691737.1 1.152370 1.015132 0.931231 1.173997 1.124352 1.215132 1.787429 2.132401
XM_012691741.1 0.000005 0.269652 2.207618 61.700137 0.000117 62.631040 0.000049 5.356591
XM_012691746.1 0.827298 0.796255 0.647818 2.559741 1.030727 1.107002 0.931150 0.963409
XM_012691747.1 2.897981 3.827008 0.000393 3.702121 1.458098 4.734119 1.795116 3.047576
XM_012691755.1 2.238933 1.479220 2.815025 2.381198 1.443039 4.163866 3.890171 3.579352
XM_012691759.1 2.081324 1.964687 0.819530 1.447872 1.076855 1.680548 0.633131 2.187806
XM_012691780.1 2.697660 1.989713 1.810373 3.678708 2.346691 2.601075 2.048199 3.524159
XM_012691782.1 3.184244 2.033661 1.406696 4.824032 5.948016 1.804246 2.656102 3.612315
XM_012691796.1 0.000000 3.218674 0.003663 0.000348 0.024262 3.218807 2.725681 0.699954
XM_012691799.1 1.129010 0.955942 2.264796 2.524834 1.799448 1.151068 8.602064 0.998800
XM_012691805.1 1.759861 0.613012 1.799557 1.339905 2.006347 2.049999 1.085570 0.869525
XM_012691828.1 2.909729 0.543137 1.409649 3.305771 1.519818 1.017416 4.540264 1.801653
XM_012691833.1 1.601858 1.533387 0.887007 1.447431 1.575751 1.442694 2.143825 2.124437
XM_012691842.1 0.789941 0.711606 1.007179 0.946222 0.922032 0.951221 1.220111 1.598923
XM_012691864.1 0.922616 1.688385 1.044603 2.169112 1.688492 1.507641 1.457847 1.656215
XM_012691866.1 1.689241 0.803497 1.421447 1.526074 2.263311 1.167480 1.534723 2.022614
XM_012691878.1 29.777659 32.083937 0.000003 0.000000 3.275105 0.000000 0.000003 0.290350
XM_012691882.1 0.912803 1.851007 1.128383 1.071579 2.021274 0.271878 1.090018 1.538073
XM_012691886.1 0.952242 1.086761 1.263984 1.775041 1.453653 1.013394 1.078078 1.639558
XM_012691887.1 2.532754 3.476098 2.309604 2.179677 4.656453 2.078632 1.687228 1.948129
XM_012691890.1 1.487873 1.862199 64.025544 16.593874 1.261079 2.082609 2.682402 4.159171
XM_012691895.1 3.080956 5.409370 2.937537 71.386843 71.648559 20.466923 71.659089 0.430699
XM_012691898.1 2.497975 2.530956 1.030603 3.781965 2.190641 1.198406 3.481162 2.844644
XM_012691915.1 0.725288 0.905717 1.222264 1.635271 1.275258 0.598889 1.144658 1.032436
XM_012691920.1 0.755115 1.086375 1.576361 1.648231 1.911852 1.282746 1.471129 2.040959
XM_012691921.1 1.080784 1.973582 0.983959 0.938952 1.953815 2.124391 1.062004 4.733655
XM_012691922.1 0.877407 0.989582 0.917837 1.262230 1.215991 1.162679 1.335948 1.294550
XM_012691923.1 1.626282 0.707840 1.024353 1.108667 4.222599 0.000507 2.102754 0.378751
XM_012691935.1 0.744225 0.693893 0.769683 0.745188 1.153436 0.653585 1.071272 1.436082
XM_012691938.1 0.000103 0.941980 4.490953 68.612206 68.357504 1.983611 68.626899 68.642571
XM_012691954.1 1.861645 0.746643 1.240759 1.850417 1.870644 0.975513 1.531468 1.775618
XM_012691957.1 1.119086 0.944993 0.901936 1.554639 1.369134 1.389123 1.224715 1.149950
XM_012691958.1 0.978078 0.717883 0.981650 1.046958 1.087569 0.925931 0.927409 1.097012
XM_012693328.1 0.987291 0.841217 1.554870 1.579084 1.247124 0.686245 1.266302 0.836076
XM_012693329.1 1.030907 0.863619 1.273524 1.205979 1.135996 0.939966 1.508230 1.915357
XM_012693330.1 2.615408 3.890556 10.799792 1.681185 4.585942 68.766562 1.324653 2.435230
XM_012693332.1 1.501004 0.323713 1.599659 1.387391 1.376632 0.681785 7.916565 0.507101
XM_012693335.1 1.919619 1.986302 2.464683 4.236817 0.000040 3.773775 0.477805 3.105439
XM_012693339.1 0.814820 0.745684 0.874866 1.312517 1.012547 0.461737 1.371809 0.424292
XM_012693341.1 0.827704 0.901801 0.752516 0.921424 0.722177 1.022155 0.794418 1.115777
XM_012693347.1 0.395470 0.142066 0.414460 0.395956 1.090895 0.390185 0.370590 0.618439
XM_012693348.1 7.427437 1.673331 3.305588 2.257929 3.063414 6.506404 12.360072 1.790873
XM_012693354.1 1.919846 1.984795 1.517931 2.235971 2.711259 1.811248 2.272220 2.790790
XM_012693365.1 1.286908 1.209503 1.935359 1.539987 1.728181 1.247862 1.883854 1.572702
XM_012693372.1 1.871517 1.376171 1.444791 1.268335 4.711900 1.757350 1.088900 2.438002
XM_012693380.1 0.684216 0.663381 0.596305 0.907423 0.928416 0.685306 1.657439 0.556363
XM_012693387.1 0.792340 0.873897 0.711392 1.153752 1.136936 0.553928 0.345537 3.303434
XM_012693405.1 1.442554 2.137260 1.319150 1.747643 1.415068 1.398790 1.514940 1.672911
XM_012693409.1 64.559572 3.375037 25.867624 22.577628 4.053776 2.008773 1.451679 4.736981
XM_012693412.1 1.763240 1.981025 1.429184 2.111058 2.454186 1.834894 1.578847 3.145164
XM_012693428.1 1.047886 0.688175 2.269032 1.218787 0.949817 0.393309 2.494932 1.034552
XM_012693445.1 3.965056 3.648891 0.536710 3.595132 0.319286 1.756089 2.435214 0.445802
XM_012693448.1 1.364952 1.050442 1.462240 1.820054 1.745467 0.811126 4.557695 0.000014
XM_012693455.1 8.196693 5.128853 3.954529 2.455418 1.344179 0.871695 63.436695 1.883302
XM_012693459.1 70.167899 0.487862 70.597484 1.965218 2.825626 0.662461 0.550157 6.596385
XM_012693461.1 1.732322 0.007424 0.007729 1.930057 1.037764 75.512704 0.597519 75.848278
XM_012693464.1 0.016537 0.058742 0.000003 0.000004 0.000003 0.000003 0.000054 4.469057
XM_012693467.1 0.430892 47.567366 47.889960 0.000019 1.215896 0.270948 47.926319 0.789546
XM_012693470.1 1.927594 1.244255 1.835449 3.870602 1.467710 1.414965 2.591710 3.414321
XM_012693473.1 1.239302 2.374942 1.520020 2.505774 2.046079 2.802945 1.528021 1.218322
XM_012693475.1 2.696949 1.952362 1.520072 2.538048 1.307126 2.055664 3.746542 2.389730
XM_012693477.1 64.151623 64.137503 62.950484 64.047272 64.153916 1.452940 4.404783 64.127699
XM_012693480.1 3.441981 2.073874 2.278316 3.096485 1.753637 1.487868 1.837981 7.338795
XM_012693484.1 1.160476 68.013087 4.202724 5.083531 67.917420 0.684024 67.831582 1.339744
XM_012693502.1 2.125075 1.120402 1.975541 2.543478 1.557453 2.206778 1.348058 1.605915
XM_012693530.1 3.398503 3.064612 1.057216 1.360579 2.650686 1.260970 2.783370 0.176779
XM_012693531.1 76.267274 7.630135 10.476305 1.457272 1.971519 5.640780 1.679840 9.457939
XM_012693539.1 8.175434 0.914782 14.605816 4.009811 0.000000 34.582617 22.546474 0.000245
XM_012693581.1 1.909222 1.932709 1.932486 2.475580 1.921917 1.251280 1.295012 2.886606
XM_012693584.1 0.971020 0.832314 1.782618 1.394653 1.219367 1.328850 1.131789 2.442704
XM_012693589.1 0.389769 0.497324 2.932594 6.740225 28.991253 18.494894 3.017623 7.079481
XM_012693593.1 0.801283 1.313972 10.374026 18.290854 1.465090 0.910925 0.257814 1.595754
XM_012693606.1 1.714529 0.709705 2.151130 1.554913 1.134787 1.177737 2.143834 2.471414
XM_012693607.1 0.000093 0.000097 3.246513 0.238354 0.317724 10.743201 72.660109 0.000006
XM_012693608.1 0.009535 1.778539 0.327381 3.580629 1.137518 1.738640 74.449773 6.784355
XM_012693612.1 0.737757 0.875297 1.490518 1.418910 1.291943 1.034806 1.587715 1.070963
XM_012693643.1 13.356247 1.484347 1.773879 1.165346 3.338593 1.321276 1.619248 7.929704
XM_012693644.1 0.598377 0.603770 0.501395 0.330957 0.976428 0.446696 0.374909 1.162431
XM_012693653.1 3.391511 4.576911 0.113543 2.181921 1.179603 69.796042 1.702912 3.298603
XM_012693659.1 1.280790 1.058869 0.975577 1.470208 0.840826 1.076902 1.587310 1.400357
XM_012693678.1 0.541296 0.668562 0.464587 0.812302 0.652172 0.696395 0.727704 0.933427
XM_012693685.1 1.070361 0.676194 1.440480 0.882114 0.794956 0.698559 1.126509 0.781707
XM_012693686.1 1.996857 3.107293 1.868713 6.495299 2.669599 1.760950 3.787137 3.901588
XM_012693695.1 1.175949 0.673331 0.584847 1.007737 0.813551 0.642252 0.973756 1.307915
XM_012693696.1 2.175698 3.430337 0.872652 8.741363 0.466589 1.990587 7.942101 2.154222
XM_012693701.1 1.258867 0.537067 1.830031 1.996089 1.248763 1.437345 1.083618 1.829350
XM_012693704.1 1.484023 1.124295 1.374203 1.494367 1.047515 0.353847 3.247907 1.088778
XM_012693705.1 3.788269 0.603560 2.540182 4.530641 6.589476 3.960527 2.928324 6.275730
XM_012693728.1 1.082028 0.000022 1.465111 2.299983 0.000024 1.746929 0.000004 3.480510
XM_012693732.1 2.771089 0.997356 1.009043 1.499695 0.566988 1.652363 0.511194 2.310438
XM_012693733.1 0.795759 0.930955 0.983675 8.645847 1.689102 4.304719 0.701697 8.313026
XM_012693755.1 0.527541 0.560676 0.848151 0.789214 0.972472 0.704742 0.653019 1.349768
XM_012693764.1 1.088110 0.755309 0.822844 0.982988 0.970763 0.802160 0.983587 1.121499
XM_012693773.1 1.185740 0.947538 1.358502 2.266562 1.316878 0.919719 1.532966 1.253080
XM_012693782.1 1.053132 3.420364 0.977197 1.411331 5.829655 2.866550 3.151869 4.265188
XM_012693789.1 4.636126 2.359786 5.434272 66.818341 4.539522 0.258808 0.000602 4.681778
XM_012693797.1 1.817630 0.000005 2.608869 0.520718 0.000033 1.408475 0.000005 8.164919
XM_012693800.1 0.441571 0.000009 3.529149 0.323353 1.289691 0.068783 27.868304 0.216140
XM_012693801.1 1.309961 1.815708 33.428969 30.014603 0.000356 5.656921 9.263218 2.651496
XM_012693814.1 0.661489 0.637789 0.780948 0.699511 0.977835 0.893657 0.934619 1.215276
XM_012693830.1 0.817276 0.619458 1.414545 1.330704 0.754725 1.473784 1.051559 1.040905
XM_012693836.1 0.535825 0.214134 0.750639 0.582965 0.638177 0.745711 0.500389 1.053218
XM_012693838.1 1.801098 0.000072 7.604577 3.343013 21.435978 0.000026 0.313575 28.561385
XM_012693839.1 0.772645 1.277951 1.200727 1.677115 1.185152 1.143689 0.759905 2.300054
XM_012693842.1 1.288187 1.411055 2.185913 2.077396 1.917065 1.084104 1.562479 2.639956
XM_012693848.1 2.006549 1.933077 1.994339 1.523703 3.273647 2.237017 1.822117 3.016930
XM_012693862.1 0.816682 0.872400 1.315229 1.889920 1.381068 0.971078 1.466887 1.194507
XM_012693866.1 0.293744 0.000011 2.877317 14.459490 0.767468 2.556297 2.028089 0.985190
XM_012693867.1 1.143550 0.506980 0.811848 1.005602 1.093125 0.789072 1.078238 1.151638
XM_012693869.1 6.021076 1.179151 0.711077 1.683471 7.082005 0.001030 1.372550 68.204748
XM_012693881.1 0.898652 0.580220 0.281202 16.469114 1.794441 2.233350 1.594237 4.438012
XM_012693884.1 1.354974 0.885795 1.743933 2.423042 1.005246 1.389944 2.797577 2.823016
XM_012693890.1 0.245921 7.545893 0.000083 1.183338 0.775448 0.467603 2.920604 0.729192
XM_012693892.1 1.375206 0.216763 2.143193 0.683632 1.764705 2.472215 1.420488 1.728716
XM_012693919.1 0.585671 0.394406 1.013088 1.242358 0.604452 0.412340 0.782387 0.776218
XM_012693928.1 3.149662 0.504396 2.389227 1.877007 1.251660 2.773108 1.363586 1.658512
XM_012693930.1 2.224572 0.000075 1.859040 1.232999 0.522447 2.557855 2.894125 1.563766
XM_012693931.1 0.460118 2.827045 1.095541 0.751617 1.862502 1.102016 0.497775 0.686378
XM_012693932.1 0.799611 0.373233 0.410042 0.634145 0.552927 2.273772 0.373377 1.015515
XM_012693933.1 0.922124 1.295073 1.061438 1.140447 1.005460 2.276986 1.540051 1.487301
XM_012693938.1 10.212863 76.597103 88.597260 7.631766 1.303131 5.366071 1.668074 2.733819
XM_012693941.1 0.641699 1.125596 1.074229 0.000120 1.599083 0.000018 0.493335 1.463932
XM_012693942.1 7.689487 0.004777 21.909142 50.419821 0.000120 0.000342 4.252764 0.000157
XM_012693947.1 0.534762 0.695372 0.986638 0.883594 0.939981 0.458634 0.598303 0.910234
XM_012693949.1 0.000578 8.615197 0.841890 0.000404 70.938855 69.886320 3.729927 0.000361
XM_012693967.1 70.034016 0.928659 3.331227 3.488288 3.515297 1.309288 11.281566 1.846462
XM_012693968.1 0.690009 1.561840 23.738595 2.729945 9.650808 1.694320 79.726249 3.975612
XM_012693969.1 5.438548 3.778945 36.894169 1.769754 2.769701 9.714768 1.232111 1.398623
XM_012693987.1 0.000004 0.000004 44.388178 3.476245 0.535964 0.191188 0.000475 1.316975
XM_012694013.1 1.424130 1.211011 2.329380 5.819253 1.534686 0.915354 2.083282 2.024811
XM_012694035.1 1.723703 4.681005 2.628245 1.776709 1.733617 1.594490 1.284167 3.174466
XM_012694040.1 1.045279 0.890026 1.628533 73.463147 1.694338 1.004235 0.688844 1.612600
XM_012694046.1 1.180844 0.944410 1.726698 2.795518 2.311113 1.035701 2.545662 1.561254
XM_012694051.1 0.827942 0.927550 0.859992 1.420136 1.258376 0.711416 0.864685 1.243386
XM_012694055.1 35.356116 1.740529 0.718781 2.269704 1.146734 0.549345 3.789123 0.004010
XM_012694068.1 0.000044 0.466368 1.630812 0.954407 1.870900 0.286664 2.994814 2.707777
XM_012694077.1 0.912400 0.769081 1.895370 1.937315 1.788425 1.271573 1.713095 8.116558
XM_012694079.1 0.821872 1.139899 1.355190 1.280285 1.651793 1.099838 1.676614 2.263464
XM_012694082.1 1.333870 0.967425 0.787012 1.914191 1.250777 0.980465 0.919879 1.739963
XM_012694086.1 1.429186 0.876765 1.542510 1.246544 0.483282 1.944857 0.804983 0.547378
XM_012694089.1 1.041712 0.862875 1.798458 1.383167 1.119612 0.835607 0.871065 1.752629
XM_012694091.1 0.705071 2.234305 0.555811 1.643709 1.227899 0.538819 2.156140 0.748445
XM_012694093.1 0.569030 0.714199 0.944944 0.859823 1.118388 1.663565 0.757303 1.691924
XM_012694110.1 0.715825 0.627601 1.105019 0.964514 0.513118 0.538715 0.832758 0.832669
XM_012694114.1 3.089543 0.000044 2.219063 59.140884 2.561190 0.000098 2.352619 0.556365
XM_012694124.1 0.000085 2.175807 0.000128 2.459788 0.957054 15.228954 30.966259 1.150419
XM_012694134.1 4.680199 2.335554 2.239732 3.895662 4.555974 2.502514 2.201685 4.848251
XM_012694139.1 1.770476 0.976480 1.329978 2.183174 1.224947 1.497744 0.705684 2.082312
XM_012694140.1 0.604317 0.549210 0.914382 0.581277 0.931123 0.452374 1.425028 0.901088
XM_012694142.1 1.838358 1.948812 2.378397 2.814523 1.510717 4.702272 1.628132 2.464764
XM_012694177.1 0.855339 1.139482 8.215978 1.507365 2.542877 0.711805 1.002456 1.068247
XM_012694187.1 0.293783 1.691517 2.125944 19.138564 0.498130 4.046848 4.187923 0.000142
XM_012694238.1 0.000066 1.289087 0.000083 1.059621 1.998273 3.458289 1.955305 2.117821
XM_012694239.1 1.566488 1.180058 1.072984 1.641790 0.911498 1.739480 2.115401 3.611420
XM_012694240.1 2.643409 1.031655 1.267471 2.623988 2.862257 1.608660 2.724871 3.360461
XM_012694245.1 1.309756 2.231488 0.380686 2.665652 1.723632 0.447668 1.000109 1.822716
XM_012694248.1 0.996578 1.215267 1.153364 0.739069 2.039537 3.545392 69.570614 1.622754
XM_012694250.1 0.685435 1.465511 1.313553 1.636651 1.748389 1.794568 2.946756 1.526131
XM_012694254.1 68.601696 0.000108 9.079858 1.314744 4.933979 2.339105 1.062529 2.825526
XM_012694278.1 0.601967 0.947869 1.060922 1.330130 1.393670 1.832107 1.233660 1.344934
XM_012694285.1 3.350282 1.500263 2.708567 3.179207 3.446132 2.698684 1.945851 3.618012
XM_012694294.1 46.564864 5.212343 2.567424 0.000004 0.534363 18.343111 33.286318 0.531635
XM_012694295.1 0.910723 0.833351 0.916634 0.909951 1.851628 0.917949 1.222511 1.737027
XM_012694297.1 0.737217 0.638382 0.958717 0.865121 1.217025 1.123018 1.465340 1.427141
XM_012694302.1 0.297821 1.861556 1.452748 1.488473 2.087724 1.012870 62.930472 2.526744
XM_012694306.1 1.114736 2.720474 0.134501 1.127884 0.000040 15.171562 69.504191 1.289409
XM_012694308.1 11.666988 8.201588 2.360718 2.528463 1.506523 1.250942 4.793736 3.945756
XM_012694318.1 1.543360 0.673489 1.175362 1.498344 2.331073 1.518253 10.093775 2.972929
XM_012694329.1 71.737565 2.109432 0.014067 3.292809 4.370669 37.910407 0.055725 4.507748
XM_012694332.1 1.140009 0.734615 1.451782 2.236989 1.029662 0.801768 1.399774 2.104851
XM_012694336.1 19.968681 13.905954 0.000002 0.242872 0.001796 19.968681 0.000002 19.968681
XM_012694339.1 2.334579 0.059712 1.626503 1.503862 3.223532 2.118040 1.522105 1.861274
XM_012694340.1 0.844695 0.611263 1.151051 1.871910 1.627785 1.472810 0.848703 1.916797
XM_012694343.1 1.100409 0.985446 1.664796 2.128715 1.425268 1.177997 2.410336 1.408779
XM_012694345.1 0.000000 1.593800 0.000000 0.000000 0.000000 1.593800 0.000000 0.000000
XM_012694349.1 1.096857 0.620859 0.797006 1.053690 0.700305 1.062462 0.971626 1.030801
XM_012694351.1 1.063822 0.947182 1.234426 2.067845 1.719475 2.303984 1.947036 1.390465
XM_012694355.1 1.925386 1.281893 1.169132 6.812898 12.404242 1.374396 5.303762 1.943804
XM_012694359.1 1.504061 2.243378 66.531246 0.790285 67.265077 67.456528 0.834244 66.770615
XM_012694366.1 1.691283 1.429321 9.658810 0.000000 0.000000 0.000236 44.697680 0.001922
XM_012694389.1 1.384316 1.277750 1.048995 1.528941 2.355132 1.058380 59.323644 0.000043
XM_012694394.1 1.908218 0.844094 1.913450 17.556105 2.047972 0.661412 74.417484 5.606163
XM_012694395.1 2.172392 3.158731 1.761469 3.364619 1.195115 1.247411 3.159369 1.514958
XM_012694403.1 1.963908 1.198666 0.415911 0.000047 0.725451 1.644775 1.076049 2.062267
XM_012694408.1 59.947867 1.306127 0.000053 0.937113 60.016958 1.462322 1.271501 3.651800
XM_012694416.1 0.467153 0.228082 1.118278 0.937583 1.189472 0.721047 0.489420 0.573511
XM_012694421.1 2.749964 2.337629 5.022509 1.988293 2.776985 1.263089 1.729979 3.670943
XM_012694428.1 0.410260 0.658118 0.790941 0.789135 2.994268 0.000001 1.039703 1.390828
XM_012694441.1 1.603507 2.034687 2.001802 1.247810 1.117196 1.131535 0.657090 2.047361
XM_012694444.1 0.529157 0.488423 0.636250 0.666032 0.721360 0.380357 0.642183 0.739905
XM_012694455.1 0.515922 0.930752 66.876928 0.767522 1.097291 0.600982 2.946069 1.375553
XM_012694460.1 64.586042 2.405739 1.442161 1.773471 1.344067 0.835651 0.803159 1.671607
XM_012694461.1 0.899409 0.678498 0.851274 0.659514 0.921922 1.133174 0.067692 4.569589
XM_012694468.1 2.110097 2.690434 2.777500 2.860726 3.718314 2.109689 2.885448 3.026349
XM_012694469.1 1.289826 1.415671 1.441237 2.687249 1.698364 1.335138 1.885078 19.484847
XM_012694473.1 1.104012 0.000004 52.208169 4.393692 1.026336 0.513300 4.379923 0.000316
XM_012694482.1 8.260667 0.000187 4.065230 1.702590 0.283568 5.640932 9.935410 2.889859
XM_012694492.1 1.043692 4.866512 0.000199 0.910381 0.000050 3.865671 2.344410 70.364462
XM_012694494.1 0.903607 0.642251 0.593896 1.417870 0.858552 0.868830 0.763726 1.285681
XM_012694509.1 1.182749 0.991552 1.051852 1.210520 1.325442 1.015043 1.131093 1.513997
XM_012694516.1 0.761640 0.142231 0.858263 70.702583 0.734761 0.630897 1.050464 0.598648
XM_012694519.1 1.878588 0.958288 1.816555 1.418582 1.324872 1.718540 0.989844 2.007416
XM_012694526.1 0.718720 0.847480 0.433293 0.819658 0.780103 0.661129 0.775497 0.699117
XM_012694539.1 4.270480 0.194737 0.662810 63.929433 0.000136 0.648067 0.000045 63.935924
XM_012694547.1 2.951009 1.664226 1.413455 0.942458 72.791316 1.454498 1.951605 2.321324
XM_012694550.1 0.000076 0.373559 0.763678 0.174075 0.353751 1.168551 0.848630 1.154957
XM_012694552.1 0.982536 1.830454 1.002434 1.090749 1.077759 0.971590 4.905635 2.742857
XM_012694558.1 1.076455 0.615204 1.214339 0.880625 0.924911 0.861069 0.774099 1.384916
XM_012694569.1 1.024987 0.000005 1.241251 2.027948 0.641858 1.521812 0.554082 1.147800
XM_012694577.1 0.704089 0.836490 1.168940 0.915951 1.355549 0.515828 1.166025 2.034158
XM_012694587.1 2.884238 0.388458 2.447776 1.528355 0.499688 0.895669 4.552391 0.000126
XM_012694592.1 0.000006 1.673802 2.322338 1.105042 0.000006 10.098559 0.000006 5.840154
XM_012694605.1 66.302338 4.005962 1.188570 1.992379 1.137585 1.068793 2.468708 1.978470
XM_012694615.1 0.598332 0.248762 1.292061 0.529796 0.734587 0.370067 0.604628 0.851196
XM_012694618.1 2.245655 1.630659 1.736087 1.974040 3.068736 1.531060 2.476324 2.068004
XM_012694628.1 2.203758 0.000001 0.986088 0.721749 0.731642 0.485586 0.856790 4.895933
XM_012694643.1 2.182108 70.521164 0.952041 1.449442 2.172191 1.017968 1.007176 0.874537
XM_012694654.1 0.790269 1.327599 0.911690 1.325277 1.473726 0.697736 2.034463 1.631204
XM_012694657.1 1.757956 3.348514 2.210646 66.653798 66.752967 0.940983 5.563817 0.000519
XM_012694660.1 0.978538 0.890989 0.802588 0.997214 3.264559 0.000082 0.579675 3.714839
XM_012694661.1 1.007921 1.443005 1.123665 1.865385 3.665570 1.711594 0.868699 2.930979
XM_012694662.1 2.140383 1.150722 1.816298 73.162334 1.388423 1.735046 0.000103 4.460635
XM_012694664.1 1.842583 1.396821 1.088864 1.694372 2.932041 0.543662 3.914865 2.697533
XM_012694665.1 1.538243 59.150633 0.416465 59.025786 1.388428 0.000836 0.000104 2.493670
XM_012694666.1 1.343056 1.302370 1.067184 1.386780 1.727223 1.813521 1.906689 1.724430
XM_012694667.1 0.546067 1.564573 1.041755 1.570169 1.528313 0.758475 2.220084 2.096325
XM_012694668.1 0.000002 0.000002 23.986522 0.490901 0.000001 0.275067 0.000002 0.000002
XM_012694677.1 0.494460 0.733548 0.715059 1.028420 0.906043 0.612760 0.669480 1.058189
XM_012694680.1 0.000753 0.872974 7.160058 48.981143 48.981143 0.000677 0.000152 0.306432
XM_012694682.1 2.195255 1.857372 5.207820 0.000321 9.633751 0.000036 0.000058 3.527232
XM_012694689.1 0.624628 0.874615 1.214616 1.125194 1.467580 1.003631 1.643087 2.109853
XM_012694691.1 1.857428 0.532663 2.981530 2.312744 5.372191 2.390486 1.906984 2.019810
XM_012694692.1 0.920868 1.823044 1.344330 0.376821 1.167362 1.152595 1.787988 69.406410
XM_012694714.1 0.995482 0.885185 1.367540 0.965008 1.106617 1.079329 1.221718 1.354746
XM_012694728.1 0.437552 10.051705 0.276097 3.070724 0.896674 0.258339 1.805387 1.390809
XM_012694744.1 1.300127 0.553977 2.132632 6.431406 2.959756 0.586705 75.504730 2.053638
XM_012694760.1 2.579752 1.668182 1.814202 1.750718 3.810995 2.238951 1.878370 2.108733
XM_012694768.1 0.837602 1.175372 1.110101 1.402287 1.250785 68.847805 0.938278 0.937191
XM_012694771.1 1.021853 0.954576 1.498265 0.807644 0.934869 1.295134 0.815701 1.639412
XM_012694772.1 2.006354 6.853938 19.479117 2.533794 1.347110 4.854256 8.707354 3.385455
XM_012694779.1 0.809366 0.408136 1.151047 1.091321 0.856649 0.960835 2.548565 1.211507
XM_012694783.1 6.380127 3.316431 3.427156 9.600579 61.279403 12.502197 0.001015 11.110626
XM_012694793.1 0.797233 0.620342 1.008765 0.680205 0.889757 0.662811 1.056116 1.448422
XM_012694805.1 2.707225 2.284348 2.284529 5.391116 3.610902 5.387542 6.174025 5.346080
XM_012694807.1 0.489650 0.207657 0.620830 0.431243 0.511708 0.517982 0.451014 0.637306
XM_012694808.1 3.182366 0.000003 0.000003 33.628572 0.000003 0.000003 3.293199 0.000003
XM_012694819.1 0.806666 0.637044 0.915036 1.473323 1.657755 0.615996 1.469560 1.502873
XM_012694840.1 2.985855 1.606204 1.116576 1.269406 0.491073 1.692428 3.830665 1.269524
XM_012694846.1 2.190943 11.436180 1.765765 66.626447 0.833999 1.807455 2.030115 66.287615
XM_012694850.1 1.975212 1.469011 1.955828 2.308357 2.229585 2.499428 2.288649 2.601585
XM_012694854.1 0.000016 118.264401 0.000000 0.001134 0.000016 107.363144 0.000016 115.525180
XM_012694865.1 1.347612 1.474405 1.743811 2.095653 1.368334 1.130424 1.089394 2.336681
XM_012694867.1 2.664999 70.500684 68.280084 2.822085 3.641831 9.212258 2.983981 0.000078
XM_012694877.1 2.472742 2.914171 3.412335 5.536855 1.260173 0.549235 7.433799 71.910269
XM_012694878.1 1.186504 0.954154 8.750800 1.549891 1.263141 0.725728 1.266755 2.212122
XM_012694881.1 5.919707 2.741498 0.000031 0.000006 6.062561 70.146149 2.427544 4.367839
XM_012694883.1 7.464194 0.526759 3.500167 12.689597 1.264412 1.511909 2.055197 3.852651
XM_012694890.1 0.885078 0.523229 0.968722 1.113078 1.018937 0.664593 0.713759 1.486349
XM_012694892.1 2.070020 0.828223 0.987071 1.243410 0.764931 0.800649 0.940251 1.025184
XM_012694907.1 0.391865 0.000037 19.871730 3.266999 1.999791 4.919093 4.373336 0.928939
XM_012694914.1 0.847479 1.009567 1.627537 3.247641 1.617547 1.312423 1.195541 1.477009
XM_012694922.1 8.008263 0.495251 3.633376 3.565895 0.862145 3.497328 5.778325 3.422547
XM_012694924.1 2.263670 0.914069 2.216199 1.926498 3.569342 2.024566 1.910438 2.114549
