GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_012691759.1 0.058944 0.045723 0.066722 0.074804 0.040820 0.059795 0.058257 0.058303
XM_012691780.1 0.101529 0.072389 0.079108 0.115789 0.066097 0.058086 0.083068 0.146319
XM_012691782.1 0.086755 0.064945 0.089536 0.103921 0.125564 0.082073 0.130273 0.122701
XM_012691796.1 0.000002 0.000322 3.659671 0.347160 24.237691 0.000322 0.000273 0.000070
XM_012691799.1 0.027217 0.019049 0.037089 0.023547 0.012778 0.044736 0.617956 0.074781
XM_012691805.1 0.074476 0.066718 0.112338 0.103693 0.074896 0.053226 0.110763 0.350218
XM_012691828.1 0.027260 0.015382 0.027033 0.154390 0.030204 0.034588 0.072949 0.037817
XM_012691833.1 0.019802 0.006454 0.020623 0.022975 0.016662 0.011633 0.016035 0.023680
XM_012691842.1 0.018361 0.008185 0.030083 0.027435 0.011175 0.015455 0.022654 0.036247
XM_012691864.1 0.019562 0.033802 0.032480 0.063392 0.029535 0.032071 0.010144 0.053640
XM_012691866.1 0.051878 0.027437 0.050385 0.054199 0.079198 0.020123 0.043806 0.050788
XM_012691878.1 2.495904 0.003208 0.000000 0.000002 31.140677 0.000002 0.000000 0.299455
XM_012691882.1 0.053729 0.047548 0.092598 0.064324 0.059211 0.060938 0.105479 0.228959
XM_012691886.1 0.041030 0.026949 0.044556 0.053125 0.039972 0.028494 0.037430 0.075733
XM_012691887.1 0.060484 0.028653 0.024885 0.074426 0.052619 0.066434 0.040469 0.043825
XM_012691890.1 0.111230 0.078909 0.142733 0.185292 0.092033 0.113857 0.149932 0.154423
XM_012691895.1 0.137454 0.157988 0.553351 0.161698 0.082758 0.079792 0.079582 0.112185
XM_012691898.1 0.097924 0.106216 0.050571 0.061407 0.046900 0.035146 0.103352 0.084229
XM_012691915.1 0.009674 0.007435 0.009145 0.014471 0.009616 0.003167 0.013422 0.013980
XM_012691920.1 0.077563 0.030689 0.075222 0.066340 0.065005 0.053919 0.079925 0.057897
XM_012691921.1 0.085967 0.020899 0.071326 0.046428 0.062304 0.055924 0.102864 0.077158
XM_012691922.1 0.026199 0.034901 0.036729 0.051430 0.037293 0.021466 0.048826 0.050210
XM_012691923.1 0.031262 0.017186 0.051567 0.060625 0.085127 0.019935 0.030160 0.043252
XM_012691935.1 0.016080 0.009203 0.026889 0.024627 0.026435 0.009744 0.024905 0.050539
XM_012691938.1 0.102981 0.309201 0.072874 0.051774 0.133240 0.042106 0.047074 0.042061
XM_012691954.1 0.020300 0.016855 0.025910 0.040578 0.031776 0.024544 0.009961 0.052883
XM_012691957.1 0.064498 0.041946 0.034352 0.037203 0.045524 0.025875 0.032576 0.057474
XM_012691958.1 0.032595 0.007098 0.035083 0.020899 0.025401 0.011771 0.031835 0.030832
XM_012693328.1 0.099203 0.080642 0.121538 0.164924 0.078641 0.066428 0.125580 0.174029
XM_012693329.1 0.041718 0.037198 0.067592 0.060875 0.049667 0.027524 0.058016 0.062696
XM_012693330.1 0.202815 0.127273 0.143474 0.126563 0.199032 0.149553 0.151265 0.196562
XM_012693332.1 0.053631 0.000032 0.005710 0.005548 0.000138 0.040141 0.017088 0.017065
XM_012693335.1 0.060365 0.036450 0.040176 0.066448 0.018337 0.008940 0.017838 0.000311
XM_012693339.1 0.025605 0.009299 0.030480 0.034000 0.034850 0.028515 0.062621 0.040629
XM_012693341.1 0.005679 0.006149 0.021699 0.013741 0.008154 0.016131 0.021384 0.024223
XM_012693347.1 0.007683 0.003020 0.009071 0.007560 0.004597 0.006097 0.007598 0.024798
XM_012693348.1 0.106258 0.036686 0.115880 0.098664 0.074015 0.066545 0.132364 0.127066
XM_012693354.1 0.088298 0.057823 0.117846 0.106808 0.071095 0.056592 0.123649 0.108992
XM_012693365.1 0.060952 0.019481 0.056318 0.059449 0.048080 0.036242 0.054945 0.067477
XM_012693372.1 0.070978 0.055634 0.061902 0.131027 0.058749 0.068144 0.083462 0.087800
XM_012693380.1 0.012401 0.011732 0.034050 0.012922 0.010874 0.008929 0.035996 0.029173
XM_012693387.1 0.006119 0.006135 0.007211 0.009151 0.005138 0.008329 0.015616 0.015615
XM_012693405.1 0.079067 0.221456 0.074165 0.117944 0.076154 0.057648 0.065778 0.124544
XM_012693409.1 0.058194 0.055796 0.054745 0.065940 0.120650 0.063882 0.050518 0.116543
XM_012693412.1 0.075790 0.046846 0.102668 0.145150 0.066667 0.057669 0.100305 0.133200
XM_012693428.1 0.077440 0.044331 0.027689 0.126684 0.052593 0.007179 0.078031 0.075643
XM_012693445.1 0.000397 0.000365 0.013660 0.000360 0.004487 0.004501 0.013785 0.000045
XM_012693448.1 0.011063 0.006063 0.034894 0.022905 0.011928 0.008552 0.081035 0.013113
XM_012693455.1 0.118758 0.055911 0.078875 0.111955 0.073419 0.051922 0.080173 0.060371
XM_012693459.1 0.160102 0.043426 0.027564 0.061159 0.034987 0.088736 0.142310 0.057886
XM_012693461.1 0.198348 0.848385 1.168609 0.151688 0.000104 0.116510 0.142508 0.022132
XM_012693464.1 0.423893 1.417437 0.000001 0.000001 0.000001 0.000001 0.000000 0.000447
XM_012693467.1 0.000043 0.232030 0.060458 0.019316 0.166416 0.193924 0.041120 0.041883
XM_012693470.1 0.036895 0.035714 0.073505 0.091068 0.049341 0.063911 0.077010 0.111443
XM_012693473.1 0.021022 0.025891 0.027203 0.054485 0.030144 0.009985 0.039514 0.043284
XM_012693475.1 0.165693 0.029287 0.066036 0.083439 0.059205 0.049328 0.081603 0.094484
XM_012693477.1 0.035380 0.040326 0.456071 0.071928 0.034577 0.016299 0.063509 0.043759
XM_012693480.1 0.092993 0.055477 0.169366 0.304748 0.069799 0.053921 0.102222 0.140681
XM_012693484.1 0.112055 0.051956 0.201277 0.112807 0.082912 0.147495 0.110688 0.073713
XM_012693502.1 0.046777 0.019860 0.044916 0.042180 0.021902 0.076147 0.008498 0.037598
XM_012693530.1 0.065786 0.075685 0.045551 0.028598 0.050146 0.055202 0.042861 0.046007
XM_012693531.1 0.078330 0.058448 0.097632 0.097047 0.076179 0.090241 0.089563 0.102037
XM_012693539.1 6.679192 1.737359 0.001461 14.036573 0.000002 0.422965 0.228279 0.244544
XM_012693581.1 0.121029 0.032924 0.074400 0.075478 0.093864 0.072268 0.088999 0.080095
XM_012693584.1 0.044450 0.034163 0.041339 0.062880 0.052197 0.026413 0.051311 0.058593
XM_012693589.1 0.099664 0.067688 0.099984 0.205435 0.071919 0.077715 0.527073 0.107804
XM_012693593.1 0.043013 0.020978 0.040208 0.073917 0.054198 0.032796 0.018791 0.053252
XM_012693606.1 0.020444 0.005906 0.114733 0.054980 0.010359 0.005486 0.156903 0.009719
XM_012693607.1 0.093117 0.097324 0.249600 0.000024 0.000032 0.001074 0.099318 0.000000
XM_012693608.1 0.293062 0.089525 0.149371 0.175161 0.112947 0.163715 0.304047 0.231260
XM_012693612.1 0.012753 0.007784 0.018291 0.034042 0.031961 0.011578 0.039331 0.028559
XM_012693643.1 0.057290 0.088235 0.042853 0.057875 0.059122 0.076312 0.088244 0.070309
XM_012693644.1 0.006509 0.001632 0.011801 0.011348 0.005111 0.004929 0.004924 0.006669
XM_012693653.1 0.053064 0.058276 0.117773 0.087179 0.088084 0.138017 0.040364 0.056251
XM_012693659.1 0.028131 0.016392 0.015045 0.052402 0.029514 0.003531 0.050948 0.031213
XM_012693678.1 0.007621 0.007564 0.010192 0.007517 0.007838 0.010082 0.017810 0.000093
XM_012693685.1 0.014992 0.003703 0.019146 0.003852 0.009543 0.007786 0.023210 0.022080
XM_012693686.1 0.157476 0.060754 0.092615 0.133715 0.126615 0.110137 0.236547 0.197084
XM_012693695.1 0.058658 0.029752 0.051627 0.062861 0.044688 0.035031 0.041519 0.045241
XM_012693696.1 0.041092 0.004398 0.042591 0.028693 0.033981 0.023124 0.051471 0.028455
XM_012693701.1 0.044689 0.021441 0.066949 0.093621 0.047708 0.059714 0.080859 0.082625
XM_012693704.1 0.018271 0.003825 0.036759 0.041759 0.018289 0.000035 0.023211 0.009474
XM_012693705.1 0.039916 0.019487 0.029258 0.147327 0.002811 0.031742 0.034353 0.037977
XM_012693728.1 0.016492 0.021588 0.046143 0.582576 0.023913 0.000175 0.000000 0.024733
XM_012693732.1 0.016873 0.036019 0.030044 0.061043 0.018616 0.030139 0.025444 0.080938
XM_012693733.1 0.071572 0.040006 0.034922 0.061096 0.060437 0.059130 0.074123 0.078572
XM_012693755.1 0.014683 0.009156 0.033976 0.054580 0.018218 0.017064 0.023485 0.040310
XM_012693764.1 0.005437 0.004927 0.004270 0.009775 0.005952 0.003850 0.005102 0.020913
XM_012693773.1 0.027858 0.015563 0.021681 0.040977 0.014501 0.016930 0.028589 0.021572
XM_012693782.1 0.121343 0.068748 0.197163 0.110322 0.094886 0.077632 0.069215 0.165746
XM_012693789.1 0.069138 0.071461 0.064100 0.104449 0.094297 0.056576 0.068176 0.110367
XM_012693797.1 0.000182 0.000000 0.019420 0.000052 0.033079 0.000141 0.000000 0.000816
XM_012693800.1 0.000044 0.000000 0.030390 0.018399 0.009676 0.000007 0.002787 0.009035
XM_012693801.1 0.109586 0.104687 0.237767 0.768337 0.182473 0.182937 0.414625 0.092187
XM_012693814.1 0.013332 0.013214 0.014335 0.039581 0.022348 0.012465 0.009834 0.018161
XM_012693830.1 0.029178 0.028118 0.037578 0.078649 0.052071 0.047822 0.096289 0.065074
XM_012693836.1 0.004125 0.003719 0.011086 0.034969 0.009632 0.003014 0.012202 0.005850
XM_012693838.1 0.100692 0.072139 0.085526 0.080195 0.662596 0.025858 0.054008 0.125646
XM_012693839.1 0.035193 0.021514 0.047658 0.077761 0.040510 0.026182 0.062287 0.066892
XM_012693842.1 0.059386 0.044447 0.071642 0.073159 0.059528 0.039203 0.065227 0.102923
XM_012693848.1 0.069856 0.042240 0.058068 0.072867 0.061642 0.042541 0.077816 0.083015
XM_012693862.1 0.036382 0.032025 0.065733 0.094498 0.049197 0.034578 0.048288 0.073258
XM_012693866.1 0.084714 0.011169 0.122117 0.086119 0.072554 0.033024 0.123654 0.032784
XM_012693867.1 0.024291 0.013058 0.032707 0.071794 0.010833 0.018590 0.019853 0.027620
XM_012693869.1 0.143158 0.019038 0.136429 0.068349 0.074748 0.073521 0.044131 0.128561
XM_012693881.1 0.135745 0.102200 0.161109 0.207058 0.116695 0.054662 0.158879 0.317471
XM_012693884.1 0.138435 0.094662 0.112353 0.172941 0.091155 0.114230 0.104337 0.101266
XM_012693890.1 0.055867 0.297287 0.083003 0.000118 0.000078 0.035239 0.038207 0.000073
XM_012693892.1 0.019528 0.030429 0.220514 0.035309 0.059843 0.054182 0.057375 0.047865
XM_012693919.1 0.020588 0.020327 0.048678 0.023896 0.016748 0.028962 0.036221 0.011790
XM_012693928.1 0.060061 0.048469 0.056817 0.125155 0.118383 0.046152 0.086899 0.128814
XM_012693930.1 0.055784 0.075028 0.035790 0.106763 0.060556 0.083862 0.197831 0.096721
XM_012693931.1 0.049297 0.052064 0.038531 0.043603 0.034960 0.024311 0.034544 0.069311
XM_012693932.1 0.027829 0.024586 0.032429 0.046657 0.021754 0.016389 0.034578 0.073110
XM_012693933.1 0.051822 0.059202 0.078548 0.055320 0.054675 0.046506 0.094405 0.084696
XM_012693938.1 0.087242 0.067065 0.100718 0.139985 0.097557 0.134181 0.138332 0.182044
XM_012693941.1 0.052750 0.019519 0.034470 0.026391 0.022380 0.018362 0.021644 0.027216
XM_012693942.1 0.000769 4.771749 0.504643 0.361287 0.119694 0.341856 0.451316 0.156506
XM_012693947.1 0.032375 0.002465 0.071437 0.029441 0.008957 0.010619 0.035613 0.040422
XM_012693949.1 0.577695 0.534174 0.317253 0.403283 0.325207 0.642127 0.556550 0.360643
XM_012693967.1 0.193821 0.061513 0.070618 0.078727 0.098170 0.036171 0.113490 0.129337
XM_012693968.1 0.127415 0.090112 0.262129 0.180497 0.171544 0.149603 0.131031 0.171957
XM_012693969.1 0.087909 0.048374 0.062802 0.093978 0.076916 0.058813 0.068044 0.085252
XM_012693987.1 0.000000 0.000000 0.427307 0.000348 0.000054 0.000019 0.474580 0.000132
XM_012694013.1 0.025596 0.003342 0.025024 0.052321 0.010662 0.016530 0.021859 0.017275
XM_012694035.1 0.095284 0.064869 0.090401 0.113907 0.095813 0.068662 0.076544 0.094763
XM_012694040.1 0.010133 0.015527 0.044376 0.038429 0.025365 0.019890 0.019497 0.027242
XM_012694046.1 0.019577 0.017828 0.063751 0.020622 0.021042 0.017825 0.030286 0.040772
XM_012694051.1 0.006987 0.006148 0.022497 0.043788 0.013370 0.013336 0.030634 0.035978
XM_012694055.1 0.021380 0.008207 0.038913 0.042491 0.028335 0.010870 0.035802 0.024952
XM_012694068.1 0.010652 0.001955 0.005888 0.005774 0.003939 0.003899 0.004916 0.005804
XM_012694077.1 0.136187 0.085323 0.112126 0.197966 0.136779 0.084101 0.100941 0.148529
XM_012694079.1 0.035979 0.021063 0.024256 0.043901 0.043362 0.034111 0.033309 0.029456
XM_012694082.1 0.049315 0.044305 0.038786 0.074555 0.062862 0.031474 0.049128 0.049467
XM_012694086.1 0.044266 0.004395 0.017899 0.038856 0.039665 0.000194 0.004397 0.031128
XM_012694089.1 0.058787 0.024113 0.058562 0.056736 0.022608 0.025242 0.033191 0.056856
XM_012694091.1 0.010859 0.014604 0.029969 0.019459 0.014495 0.007201 0.031276 0.023438
XM_012694093.1 0.031997 0.027803 0.025952 0.074036 0.033906 0.044403 0.038940 0.060173
XM_012694110.1 0.008039 0.012406 0.004708 0.006919 0.006825 0.000054 0.016284 0.008131
XM_012694114.1 0.108494 0.044297 0.065706 0.111288 0.033894 0.097447 0.043763 0.096327
XM_012694124.1 0.048935 0.040809 0.088387 0.072572 0.052373 0.072494 0.049172 0.045487
XM_012694134.1 0.099960 0.051797 0.082125 0.171648 0.052153 0.066762 0.134564 0.073971
XM_012694139.1 0.052229 0.037788 0.077808 0.105512 0.062418 0.023998 0.056322 0.057687
XM_012694140.1 0.006938 0.003201 0.020985 0.014049 0.007825 0.019658 0.130926 0.018897
XM_012694142.1 0.091246 0.069762 0.098194 0.093155 0.094793 0.061178 0.061149 0.090450
XM_012694177.1 0.107598 0.023932 0.050371 0.056002 0.048279 0.036097 0.030858 0.043516
XM_012694187.1 0.018607 0.035111 0.074688 0.106640 0.662294 0.083229 0.840264 0.141792
XM_012694238.1 0.066358 0.060631 0.083140 0.265456 0.033851 0.048570 0.058419 0.161568
XM_012694239.1 0.057402 0.073645 0.065894 0.089114 0.064790 0.039917 0.094287 0.069810
XM_012694240.1 0.090264 0.047402 0.072716 0.070683 0.066847 0.057780 0.062533 0.103590
XM_012694245.1 0.031052 0.012694 0.016302 0.012753 0.017797 0.008109 0.020895 0.027990
XM_012694248.1 0.139731 0.062526 0.081600 0.145828 0.117848 0.080111 0.139659 0.174143
XM_012694250.1 0.037303 0.029326 0.038359 0.079666 0.035720 0.041316 0.055508 0.061448
XM_012694254.1 0.091769 0.108198 0.099442 0.283808 0.106100 0.128300 0.241617 0.127748
XM_012694278.1 0.024334 0.028590 0.038509 0.039311 0.031181 0.017776 0.053811 0.033720
XM_012694285.1 0.053386 0.024906 0.061535 0.085172 0.036764 0.041615 0.028299 0.058857
XM_012694294.1 1.812236 0.179714 0.067088 0.000000 0.000053 0.067169 0.003329 0.000053
XM_012694295.1 0.000091 0.005429 0.001867 0.003592 0.001855 0.000092 0.000122 0.001799
XM_012694297.1 0.084678 0.035194 0.068087 0.067727 0.046485 0.059570 0.075152 0.099039
XM_012694302.1 0.026120 0.041303 0.106982 0.042783 0.045545 0.042600 0.073147 0.057477
XM_012694306.1 0.479801 1.043888 0.011638 0.104302 0.039968 0.144632 0.254398 0.078408
XM_012694308.1 0.280382 0.101198 0.201032 0.218662 0.116283 0.228096 0.203466 0.228926
XM_012694318.1 0.064222 0.017097 0.054084 0.159320 0.093823 0.097441 0.134704 0.067324
XM_012694329.1 0.027246 0.020309 0.019949 0.011283 0.034823 0.089517 0.029019 0.029477
XM_012694332.1 0.114792 0.066196 0.087028 0.130248 0.096658 0.068985 0.086859 0.101863
XM_012694336.1 0.001997 30.599487 0.000000 0.000024 1.793954 0.001997 0.000000 0.001997
XM_012694339.1 0.037975 0.029669 0.055786 0.038286 0.050105 0.016471 0.039717 0.032177
XM_012694340.1 0.028460 0.025898 0.048272 0.046307 0.068348 0.025302 0.036659 0.136420
XM_012694343.1 0.014636 0.019213 0.024804 0.061145 0.023851 0.022761 0.061005 0.024378
XM_012694345.1 0.000003 0.000159 0.000003 0.000003 0.000003 0.000159 0.000003 0.000003
XM_012694349.1 0.044076 0.001831 0.021152 0.017104 0.030829 0.014914 0.023284 0.038899
XM_012694351.1 0.023075 0.013482 0.045394 0.091448 0.075016 0.034781 0.039323 0.066236
XM_012694355.1 0.074098 0.047987 0.074244 0.100057 0.309298 0.049987 0.063873 0.120892
XM_012694359.1 0.061920 0.069065 0.331288 0.262358 0.090888 0.028170 0.053317 0.252872
XM_012694366.1 0.707855 0.000143 0.140332 0.000002 0.000002 0.236149 0.338137 1.920376
XM_012694389.1 0.055031 0.016217 0.045959 0.019591 0.030314 0.015954 0.048880 0.028786
XM_012694394.1 0.060800 0.059697 0.089062 0.136321 0.067903 0.055080 0.148220 0.118102
XM_012694395.1 0.047901 0.050245 0.073523 0.087514 0.066969 0.027136 0.036723 0.066987
XM_012694403.1 0.028448 0.008998 0.082328 0.046917 0.012604 0.057354 0.018594 0.038117
XM_012694408.1 0.068956 0.033896 0.052478 0.112323 0.042460 0.071433 0.083951 0.036695
XM_012694416.1 0.003415 0.002552 0.005004 0.019274 0.005829 0.009189 0.011889 0.008383
XM_012694421.1 0.179464 0.155820 0.183260 0.209481 0.263370 0.186796 0.233524 0.243277
XM_012694428.1 0.009157 0.005688 0.002857 0.007226 0.003959 0.001030 0.020417 0.000139
XM_012694441.1 0.033454 0.046934 0.031829 0.047115 0.019215 0.028273 0.015121 0.028193
XM_012694444.1 0.010408 0.006331 0.013463 0.020938 0.005220 0.008203 0.013183 0.016706
XM_012694455.1 0.115074 0.083748 0.304276 0.096374 0.068019 0.098533 0.112390 0.076106
XM_012694460.1 0.463921 0.006909 0.011637 0.059676 0.015147 0.009945 0.022536 0.017603
XM_012694461.1 0.031858 0.021470 0.026209 0.050245 0.036985 0.036324 0.035528 0.053508
XM_012694468.1 0.015628 0.011287 0.016199 0.017150 0.011815 0.013340 0.009797 0.033637
XM_012694469.1 0.032526 0.020871 0.057206 0.050559 0.053293 0.028593 0.044944 0.082303
XM_012694473.1 0.358272 0.000000 0.401837 0.571693 0.522580 0.066514 0.123162 0.315885
XM_012694482.1 0.162186 0.174867 0.073890 0.938436 0.192543 0.276141 0.108391 0.311151
XM_012694492.1 0.060688 0.069517 0.099867 0.155511 0.049781 0.056816 0.080560 0.079280
XM_012694494.1 0.010564 0.000064 0.000059 0.000142 0.002713 0.002706 0.001129 0.006260
XM_012694509.1 0.003929 0.002923 0.006007 0.007170 0.004371 0.003248 0.006904 0.011480
XM_012694516.1 0.087104 0.067532 0.101322 0.097339 0.103822 0.106549 0.063165 0.203138
XM_012694519.1 0.051154 0.021051 0.059010 0.028185 0.014672 0.019494 0.040409 0.036677
XM_012694526.1 0.000072 0.000085 0.004291 0.000082 0.000078 0.001424 0.001455 0.004301
XM_012694539.1 0.095307 0.182407 0.000066 0.044424 0.136220 0.089054 0.044888 0.042141
XM_012694547.1 0.023759 0.017919 0.067688 0.160631 0.042134 0.039037 0.113443 0.097215
XM_012694550.1 0.076300 0.000037 0.022863 0.000017 0.000035 0.000117 0.020538 0.032698
XM_012694552.1 0.088152 0.054898 0.073149 0.100763 0.062636 0.066430 0.088562 0.127716
XM_012694558.1 0.030926 0.009556 0.022009 0.042224 0.016436 0.014968 0.015173 0.042544
XM_012694569.1 0.007024 0.001848 0.015388 0.011655 0.005903 0.003906 0.005862 0.010854
XM_012694577.1 0.062230 0.040213 0.067845 0.060282 0.024378 0.067411 0.033487 0.039297
XM_012694587.1 0.068805 0.075514 0.153063 0.091965 0.153767 0.053202 0.079450 0.125841
XM_012694592.1 0.000000 0.000167 0.000232 0.012052 0.000000 0.081882 0.000000 0.000584
XM_012694605.1 0.330373 0.072424 0.066600 0.099684 0.278087 0.110259 0.056162 0.161286
XM_012694615.1 0.043076 0.026414 0.029092 0.034941 0.033563 0.017567 0.025828 0.053261
XM_012694618.1 0.104682 0.097725 0.184918 0.179274 0.095397 0.065592 0.137088 0.129792
XM_012694628.1 0.019060 0.000001 0.046568 0.000072 0.000073 0.006211 0.018930 0.031727
XM_012694643.1 0.078861 0.466842 0.160649 0.087576 0.076641 0.043256 0.043512 0.102100
XM_012694654.1 0.050249 0.025549 0.044495 0.079607 0.028938 0.026533 0.044407 0.043498
XM_012694657.1 0.170593 0.032697 0.320240 0.211474 0.178829 0.070515 0.156091 0.178982
XM_012694660.1 0.067693 0.054647 0.055906 0.110539 0.069921 0.082385 0.056644 0.113163
XM_012694661.1 0.043582 0.055739 0.084034 0.075736 0.023942 0.027301 0.075677 0.042622
XM_012694662.1 0.104907 0.134222 0.158697 0.156109 0.129895 0.090785 0.102860 0.150433
XM_012694664.1 0.063204 0.035576 0.038283 0.034518 0.022020 0.027039 0.054729 0.038534
XM_012694665.1 0.087852 0.114395 0.660196 0.163037 0.052428 0.835140 0.103785 0.093768
XM_012694666.1 0.074268 0.055236 0.104714 0.102590 0.097612 0.072755 0.068712 0.107049
XM_012694667.1 0.035900 0.017712 0.033903 0.053198 0.027170 0.020592 0.032645 0.077063
XM_012694668.1 0.000001 0.000001 0.480712 0.000049 0.000002 0.000028 0.000001 0.000001
XM_012694677.1 0.008360 0.004903 0.021269 0.007779 0.009042 0.007787 0.010273 0.010875
XM_012694680.1 0.751796 0.199437 0.000716 0.004898 0.004898 0.676058 0.151876 0.956053
XM_012694682.1 0.100721 0.070574 0.042354 0.320601 0.310015 0.036290 0.057625 0.115730
XM_012694689.1 0.045207 0.017739 0.033797 0.048190 0.055508 0.030195 0.030042 0.051786
XM_012694691.1 0.054296 0.000053 0.041261 0.025747 0.148429 0.000239 0.026807 0.000202
XM_012694692.1 0.035392 0.089757 0.043125 0.042064 0.041407 0.027812 0.065961 0.078907
XM_012694714.1 0.032223 0.014116 0.016684 0.030186 0.011387 0.026069 0.024593 0.021115
XM_012694728.1 0.116454 0.089836 0.068844 0.238425 0.020295 0.044497 0.029112 0.156317
XM_012694744.1 0.071488 0.033388 0.077825 0.103654 0.074575 0.059079 0.072970 0.079666
XM_012694760.1 0.089668 0.045558 0.077513 0.083606 0.065705 0.067618 0.077662 0.098880
XM_012694768.1 0.048931 0.037016 0.051789 0.065895 0.039001 0.170524 0.046508 0.038352
XM_012694771.1 0.017524 0.033254 0.049704 0.067485 0.032571 0.042852 0.036829 0.079379
XM_012694772.1 0.258225 0.136994 0.226296 0.241524 0.089046 0.130840 0.237784 0.330091
XM_012694779.1 0.027669 0.012824 0.023662 0.038101 0.029970 0.007300 0.033719 0.034915
XM_012694783.1 0.305480 0.131148 0.095666 0.185329 0.127742 0.130558 0.178344 0.314265
XM_012694793.1 0.012283 0.005179 0.010093 0.008730 0.011916 0.005162 0.015556 0.006651
XM_012694805.1 0.168035 0.147715 0.513612 0.195707 0.179032 0.161902 0.450363 0.165235
XM_012694807.1 0.001480 0.001470 0.008802 0.005727 0.001628 0.002748 0.007239 0.028456
XM_012694808.1 0.000318 0.000000 0.000000 1.538959 0.000000 0.000000 0.000329 0.000000
XM_012694819.1 0.057616 0.038426 0.055030 0.131660 0.087918 0.066611 0.063416 0.089812
XM_012694840.1 0.045657 0.053445 0.033696 0.042826 0.054201 0.036814 0.064914 0.060733
XM_012694846.1 0.162874 0.054328 0.043159 0.057915 0.085044 0.095073 0.118792 0.170557
XM_012694850.1 0.048539 0.032171 0.073992 0.071922 0.042518 0.038707 0.047259 0.085301
XM_012694854.1 0.000000 0.011826 0.000001 1.132562 0.000000 0.010736 0.000000 0.011553
XM_012694865.1 0.045246 0.032703 0.058410 0.057322 0.041165 0.038724 0.029530 0.054186
XM_012694867.1 0.082149 0.042174 0.727918 0.103726 0.068571 0.045628 0.084210 0.078204
XM_012694877.1 0.088988 0.296417 0.100818 0.124114 0.079120 0.075561 0.159193 0.095377
XM_012694878.1 0.026265 0.026175 0.088463 0.034956 0.034404 0.020256 0.014905 0.046196
XM_012694881.1 0.030452 0.000274 0.030494 0.000000 0.388293 0.023034 0.453929 0.029912
XM_012694883.1 0.103669 0.126175 0.116914 0.323506 0.095375 0.176919 0.212984 0.152197
XM_012694890.1 0.038078 0.031624 0.056506 0.092515 0.053120 0.029521 0.048406 0.080912
XM_012694892.1 0.028964 0.009959 0.023940 0.027517 0.016717 0.008408 0.014226 0.022010
XM_012694907.1 0.046201 0.037145 0.561275 0.062611 0.053090 0.041919 0.071249 0.077960
XM_012694914.1 0.107206 0.048711 0.066140 0.148291 0.089665 0.075205 0.163799 0.121275
XM_012694922.1 0.257897 0.098818 0.116929 0.062561 0.192606 0.116296 0.130259 0.153725
XM_012694924.1 0.079424 0.028031 0.098896 0.089389 0.048469 0.050320 0.134358 0.067302
XM_012694925.1 0.053364 0.014988 0.026980 0.057146 0.025013 0.041675 0.037554 0.060321
XM_012694928.1 0.035921 0.028142 0.034264 0.060020 0.028718 0.009484 0.041738 0.097724
XM_012694934.1 0.136112 0.080455 0.131661 0.151605 0.124167 0.127035 0.127812 0.159797
XM_012694936.1 0.061396 0.042848 0.061051 0.019757 0.038708 0.024693 0.079788 0.041518
XM_012694941.1 0.016006 0.017020 0.022344 0.027380 0.016632 0.018102 0.022762 0.027600
XM_012694943.1 0.023038 0.015917 0.067632 0.038296 0.034547 0.022190 0.020807 0.025244
XM_012694944.1 0.103628 0.075880 0.122115 0.203928 0.101980 0.097538 0.110293 0.121627
XM_012694945.1 0.027452 0.022531 0.052354 0.047467 0.024048 0.045357 0.030622 0.045580
XM_012694946.1 0.128471 0.045066 0.175570 0.125005 0.084037 0.089336 0.134604 0.110346
XM_012694959.1 0.143806 0.078360 0.127635 0.143803 0.112717 0.086451 0.114508 0.167851
XM_012694966.1 0.034145 0.027978 0.072736 0.080298 0.058431 0.043412 0.055086 0.066268
XM_012694979.1 0.060067 0.092092 0.043777 0.092774 0.083823 0.023030 0.061256 0.053502
XM_012694982.1 0.000002 0.000373 0.000002 0.000002 0.000002 0.000002 0.929813 0.000002
XM_012694991.1 0.034194 0.023284 0.034020 0.123001 0.058769 0.052287 0.029563 0.071057
XM_012695000.1 0.086067 0.067398 0.087209 0.147503 0.089471 0.123257 0.093986 0.162611
XM_012695001.1 0.002143 0.000002 0.675165 24.374315 0.000021 0.000002 0.000021 0.000002
XM_012695004.1 0.039991 0.013301 0.049329 0.044772 0.033769 0.022230 0.030720 0.037025
XM_012695006.1 0.052291 0.056960 0.121915 0.104666 0.058987 0.049382 0.060355 0.088707
XM_012695008.1 0.013875 0.004583 0.008645 0.019134 0.002931 0.009879 0.016910 0.010953
XM_012695033.1 0.092359 0.062544 0.111755 0.079535 0.079584 0.077104 0.122094 0.100494
XM_012695040.1 0.196023 0.163275 0.269322 0.206095 0.096855 0.116300 0.159162 0.258253
XM_012695051.1 0.012705 0.001467 0.021429 0.000417 0.015926 0.010818 0.020105 0.004503
XM_012695053.1 0.044440 0.021170 0.083463 0.169940 0.047617 0.079202 0.050189 0.108444
XM_012695056.1 0.164811 0.120674 0.556201 0.254739 0.047492 0.134344 0.147720 0.212761
XM_012695059.1 0.025291 0.016054 0.036338 0.033023 0.031711 0.028839 0.035690 0.043902
XM_012695064.1 0.034563 0.000027 0.030033 0.055951 0.048348 0.020672 0.049504 0.062505
