GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_004933533.2 0.00010 0.00438 0.00010 0.91408 0.00010 0.01727 0.02986 0.00010
XM_004933535.2 0.07257 0.05514 0.01486 0.09019 0.04207 0.05263 0.18295 0.07423
XM_004933539.2 0.06390 0.03248 0.05057 0.02661 0.01473 0.03219 0.02933 0.06835
XM_004933540.2 0.04658 0.06572 0.04852 0.00173 0.06336 0.04611 0.06832 0.08564
XM_004933567.2 0.06650 0.02902 0.04044 0.05693 0.02430 0.03944 0.05166 0.00687
XM_004933574.2 0.06766 0.04188 0.03420 0.07317 0.03270 0.05475 0.05736 0.04750
XM_004933578.2 0.01311 0.00744 0.00831 0.00742 0.01684 0.01176 0.01710 0.00989
XM_004933581.2 0.04287 0.02930 0.00865 0.05949 0.04655 0.06674 0.10344 0.06674
XM_004933585.2 0.05993 0.10957 0.04600 0.08887 0.04313 0.10138 0.12194 0.04495
XM_004933608.2 0.06736 0.01404 999.00000 0.02129 0.04460 0.06749 0.05351 0.06869
XM_004933609.2 0.03153 0.01557 0.03513 0.01763 0.01885 0.02469 0.02396 0.02469
XM_004933613.2 0.02600 0.03304 0.01838 0.04933 0.02692 0.04090 0.06372 0.04763
XM_004933614.2 0.03107 4.00586 0.02142 0.04396 0.07773 0.01740 0.05708 0.07784
XM_004933616.2 0.03347 0.06767 0.04553 0.06798 999.00000 0.00128 0.03468 0.04481
XM_004933623.2 0.12161 0.06387 0.05594 0.00227 0.03093 0.05039 0.07855 0.09561
XM_004933626.2 0.02065 0.01133 0.03848 0.03655 0.02232 0.03284 0.01586 0.01841
XM_004933635.2 0.04540 0.01893 0.04595 0.04077 0.03374 0.03077 0.11948 0.02285
XM_004933636.2 0.02817 0.01477 0.03789 0.01890 0.02525 0.03439 0.01839 0.02351
XM_004933637.2 0.00386 0.01400 0.00082 0.00424 37.73659 0.00551 0.00174 1.79575
XM_004933651.2 0.03631 0.00259 0.01863 0.00624 0.01123 0.00322 0.03023 0.00486
XM_004933652.1 0.02946 0.07757 0.00123 0.03545 0.07487 0.00799 0.02014 0.00903
XM_004933660.2 0.06833 0.01875 0.04527 0.04148 0.00050 0.00042 0.00450 0.06773
XM_004933662.2 0.05551 0.05071 0.06725 0.02753 0.05520 0.02133 0.05971 0.03743
XM_004933669.2 0.02211 0.02089 0.03234 0.01982 0.02549 0.03471 0.02917 0.01778
XM_004933671.2 0.10238 0.00874 0.03971 0.02415 0.01084 0.01388 0.01381 0.00383
XM_004933675.1 0.06220 0.02819 0.08710 0.00887 0.06008 0.07285 0.06830 0.03815
XM_004933676.2 0.02647 0.03053 0.01169 0.02734 0.02972 0.01196 0.00377 0.00537
XM_004933683.2 0.03514 0.05828 0.20678 0.07965 0.42422 0.01322 0.03117 0.11980
XM_004933685.2 0.09699 0.01294 0.08106 0.15852 0.01193 516.61620 0.04418 0.03405
XM_004933688.2 0.05436 0.03513 0.10911 0.07896 0.03356 0.04066 0.10239 0.07808
XM_004933689.2 0.03710 0.00759 0.01622 0.07345 0.03440 0.02748 0.01845 0.02443
XM_004933693.2 0.05910 0.02823 0.06083 0.05118 0.06385 0.02687 0.04841 0.08066
XM_004933694.2 0.03554 0.02310 0.03170 0.02795 0.04699 0.02436 0.03743 0.01834
XM_004933703.2 0.00499 0.00625 0.02238 0.00010 0.00429 0.00010 40.29907 0.00852
XM_004933705.2 0.00535 0.03386 0.07161 0.00091 0.04641 0.02383 0.06003 0.01486
XM_004933706.1 0.06693 0.03742 0.03406 0.03790 0.03541 0.03516 0.04659 0.02949
XM_004933719.2 0.01617 0.02137 0.04373 0.03430 0.03162 0.01588 0.03029 0.03039
XM_004933728.2 0.05352 0.10916 0.30346 0.29677 0.13673 0.19459 0.00758 999.00000
XM_004933740.2 0.01199 0.01561 0.03207 0.02528 0.01142 0.00952 0.01607 0.01622
XM_004933751.2 0.03894 0.01648 0.06429 0.02869 0.02744 0.03588 0.00060 0.02618
XM_004933770.2 0.03356 0.03345 0.02702 0.10046 0.04224 0.03389 0.01314 0.03416
XM_004933772.2 0.04605 0.03155 0.11890 0.03962 0.02417 0.01170 0.04972 0.05503
XM_004933795.2 0.00061 0.01327 0.04261 0.00321 0.02720 0.03266 55.45104 0.00694
XM_004933803.2 0.01960 1.52257 0.04636 0.02675 0.02680 0.04628 0.04985 0.02448
XM_004933804.2 0.34001 0.11995 0.64408 0.04381 0.03358 0.05215 0.04185 0.15917
XM_004933817.2 0.00574 0.00010 0.00010 0.01546 0.01303 0.00010 0.02089 0.00461
XM_004933834.2 0.10577 0.03318 0.02937 0.00647 0.01495 0.02123 0.01902 0.01852
XM_004933845.2 0.11784 0.03798 0.10419 0.22746 0.02437 0.04980 0.11844 0.01855
XM_004933857.2 0.06722 0.00010 0.07265 0.01590 0.03835 0.00544 0.11717 0.01583
XM_004933876.2 0.07671 0.06108 0.05941 0.10707 0.91311 0.01970 0.09221 0.16430
XM_004933887.2 0.00251 0.00472 0.07224 0.01106 0.00276 0.00328 0.01562 0.01009
XM_004933891.2 0.03364 0.02971 0.02877 0.00139 0.00922 43.76570 0.01841 0.00266
XM_004933900.2 0.00896 0.02026 0.02292 0.00956 0.01823 0.01399 0.01491 0.01614
XM_004933930.2 0.06096 0.02350 0.04224 0.02985 0.00068 0.13846 0.04343 0.05981
XM_004933955.2 0.06671 0.00780 0.02216 0.00978 0.00431 0.14319 0.00157 0.00120
XM_004934131.2 0.04374 0.01374 8.64268 1.48882 0.01367 0.01045 0.02304 0.02356
XM_004934190.2 0.04088 0.06240 0.10128 0.06554 0.00010 0.00418 0.00010 999.00000
XM_004934242.1 0.05895 0.00010 0.00232 0.00245 0.05674 0.00045 0.04152 0.00304
XM_004934287.2 0.12309 0.07568 0.06018 0.05785 0.03827 0.02516 0.06141 0.03098
XM_004934292.2 0.00884 0.01324 0.00574 0.01749 0.04206 0.04140 0.03543 0.06144
XM_004934301.2 0.03693 0.04550 0.05424 0.10337 0.03052 0.03718 0.05554 0.04182
XM_012688312.1 0.03612 0.04648 0.04199 0.08296 0.05659 0.01822 0.09440 0.07842
XM_012688313.1 0.05043 0.03240 0.04280 0.05047 0.03749 0.02805 0.00277 0.01826
XM_012688316.1 0.00160 0.00552 171.42373 0.34430 0.03685 0.04640 0.00772 0.07154
XM_012688317.1 0.03695 0.01742 0.07061 0.03121 0.00499 0.00613 0.00795 0.00171
XM_012688319.1 0.00087 0.00010 0.06645 0.00602 0.00278 0.00340 0.01105 0.16485
XM_012688321.1 0.03737 0.05683 0.10766 0.10375 0.04457 0.06931 0.03800 0.05743
XM_012688337.1 0.04494 0.02357 0.14936 0.02597 0.05332 0.10558 0.06201 0.07800
XM_012688341.1 0.00444 0.00040 0.00475 0.00380 0.05627 0.00047 0.00336 0.00225
XM_012688351.1 999.00000 0.01891 0.13482 0.05410 999.00000 0.03016 0.38697 0.02606
XM_012688368.1 0.00908 0.47666 0.03301 0.06009 0.05355 999.00000 0.08470 0.02089
XM_012688381.1 0.03020 0.03160 0.02019 0.03016 0.05407 0.03248 0.02315 0.03450
XM_012688388.1 0.07908 0.05391 0.05561 0.05122 0.06152 0.04685 0.06624 0.05762
XM_012688396.1 0.13803 0.01122 0.04750 0.08900 0.05174 0.01080 0.06768 0.07506
XM_012688411.1 0.02367 0.03547 0.04149 0.04636 0.01436 0.03018 0.02091 0.03743
XM_012688412.1 0.02282 0.01954 0.03297 0.01796 0.01274 0.01778 0.02773 0.05780
XM_012688422.1 0.04398 0.00795 0.05318 0.02179 0.02786 0.01179 0.02395 0.01576
XM_012688426.1 0.20410 0.04114 0.06305 0.16781 0.07274 0.17001 0.14059 0.15578
XM_012688427.1 0.00010 2.38067 0.00010 0.13102 0.00010 0.01262 4.69279 0.00067
XM_012688428.1 0.09795 0.00623 0.02288 0.22110 0.00877 0.00696 0.14190 0.00084
XM_012688433.1 0.02355 0.12297 0.04122 0.04307 0.03782 0.01926 0.08915 0.00170
XM_012688436.1 0.00127 0.01688 99.31533 0.01037 0.00213 63.84809 0.00623 0.00144
XM_012688444.1 0.09197 0.02818 0.04070 0.05790 0.03979 0.00682 0.07483 0.04672
XM_012688451.1 0.03034 0.02412 0.09603 0.05285 0.00144 0.03285 0.04584 0.06801
XM_012688457.1 0.06084 0.02404 0.03775 0.09961 0.02984 0.01839 0.02288 0.00108
XM_012688461.1 0.03375 0.07265 0.06247 0.04132 0.05215 0.05442 0.02290 0.06011
XM_012688463.1 0.02610 0.00376 0.02275 0.01098 0.02086 0.00992 0.02021 0.03124
XM_012688466.1 0.00948 0.00010 0.00010 0.00519 0.00010 0.00321 0.00010 0.04601
XM_012688470.1 0.05150 0.03962 0.07175 0.06201 0.04252 0.04836 0.05910 0.05962
XM_012688489.1 0.08641 0.02878 0.06159 0.08464 0.03848 0.07725 0.07074 0.04749
XM_012688490.1 0.03187 0.02059 0.07152 0.04377 0.01212 0.01783 0.07656 0.02142
XM_012688500.1 0.01891 0.06309 0.13254 0.00187 0.06041 0.03178 0.00172 0.04553
XM_012688502.1 0.02217 0.01577 0.04003 0.01801 0.02322 0.01803 0.03480 0.01495
XM_012688511.1 0.01734 0.01841 0.01497 0.03149 0.11871 0.01369 0.02195 0.02606
XM_012688516.1 0.04338 0.04801 0.08696 0.05953 0.03610 0.02501 0.11601 0.02755
XM_012688528.1 0.02443 0.00066 0.07769 0.00275 0.00041 0.02318 0.00158 0.02071
XM_012688530.1 0.00010 0.01221 0.07720 0.03068 999.00000 0.00364 0.05794 0.47652
XM_012688546.1 0.01508 0.01137 0.03647 0.01773 0.01407 0.01917 0.03247 0.02477
XM_012688551.1 0.07550 0.04027 0.06633 0.05180 0.04620 0.03458 0.05258 0.03842
XM_012688553.1 0.04028 0.03652 0.06911 0.04601 0.04388 0.03951 0.03139 0.04942
XM_012688554.1 0.00826 0.00010 0.08005 0.02692 0.00153 0.00010 0.00010 0.00265
XM_012688562.1 0.00163 0.00167 0.00010 0.00010 0.00010 0.00010 0.25941 0.00010
XM_012688564.1 0.05916 0.00952 0.00510 0.00860 0.05297 0.00167 0.01171 0.01382
XM_012688587.1 0.05656 0.03382 0.11810 0.06543 0.04039 0.14979 0.10883 0.00207
XM_012688590.1 0.01138 0.01654 0.02417 0.01701 0.00654 0.00822 0.01329 0.01703
XM_012688597.1 0.01737 0.00632 0.02359 0.00919 0.01658 0.00488 0.02920 0.01638
XM_012688604.1 0.02141 0.01648 0.01579 0.02566 0.00634 0.02864 0.01588 0.01800
XM_012688614.1 28.77686 999.00000 999.00000 0.00010 0.00010 0.00010 0.00010 0.00010
XM_012688627.1 11.69379 21.66144 0.29777 0.01921 0.00010 0.00010 0.00134 4.57956
XM_012688634.1 0.08613 0.06385 0.08476 0.24137 0.08732 0.03619 0.02810 0.13818
XM_012688666.1 0.01510 0.02391 0.02507 0.01871 0.04106 0.01609 0.02249 0.02833
XM_012688667.1 0.03735 0.06354 0.04200 0.06191 0.08880 0.05858 0.06239 0.06052
XM_012688668.1 0.03940 0.02644 0.03724 0.04080 0.03556 0.03689 0.02937 0.03174
XM_012688669.1 0.03340 0.03763 0.03595 0.02944 0.03699 0.02718 0.02635 0.05163
XM_012688676.1 0.03574 0.02438 0.02828 0.01217 0.07141 0.00418 0.01099 0.02317
XM_012688696.1 0.12754 0.06471 0.06279 0.14304 0.02927 0.05689 0.13228 0.09058
XM_012688701.1 0.03619 0.01180 0.01260 0.00186 0.02047 0.06159 0.02917 0.00273
XM_012688708.1 0.08770 0.10684 0.00317 0.00181 0.00119 0.08401 0.00191 0.00408
XM_012688712.1 0.66804 0.10151 16.01579 2.09679 0.00010 0.02034 0.04564 0.00508
XM_012688717.1 0.01824 0.02504 0.01694 0.03888 0.01911 0.02085 0.01663 0.01901
XM_012688721.1 0.03539 0.04382 0.02492 0.08535 0.04208 0.03788 0.03360 0.04582
XM_012688722.1 0.01847 0.01613 0.02781 0.00277 0.02413 0.00122 0.01499 0.09775
XM_012688725.1 0.00486 0.12382 0.00197 0.03264 0.00278 0.04979 0.07780 0.03136
XM_012688729.1 0.02797 0.01106 0.02088 0.02848 0.02458 0.01637 0.03282 0.05442
XM_012688732.1 0.03780 0.00644 0.28474 0.00088 0.00105 0.04510 0.00102 0.00081
XM_012688744.1 0.02063 0.00010 0.00504 0.00706 0.00943 0.00854 0.00010 0.01115
XM_012688746.1 0.08417 0.00240 0.09985 0.03178 0.04027 0.02974 0.00268 0.17889
XM_012688748.1 0.05051 0.02407 0.04806 0.03950 0.03211 0.03348 0.06634 0.00156
XM_012688770.1 0.05341 0.04062 0.04769 0.10889 0.06136 0.08059 0.10347 0.11261
XM_012688795.1 0.13037 0.02994 0.02647 0.04102 0.01573 0.01051 0.06503 0.05047
XM_012688801.1 0.01335 0.00010 0.01660 0.12376 0.00082 27.40370 0.35387 0.01169
XM_012688806.1 0.07384 0.05702 0.09338 0.04968 0.12349 0.03753 0.07093 0.08117
XM_012688807.1 0.03413 0.00840 0.00908 0.03810 0.03912 0.04679 0.00010 0.05281
XM_012688822.1 0.01381 0.01808 0.06266 0.04634 0.02511 0.02891 0.05782 0.07994
XM_012688825.1 0.00387 0.38683 0.29628 999.00000 0.09847 999.00000 999.00000 0.04482
XM_012688830.1 0.00363 0.00042 0.02606 0.02851 0.53880 0.00143 0.00060 0.01250
XM_012688832.1 0.04345 0.02257 0.05917 0.05311 0.06703 0.01340 0.00142 0.02417
XM_012688852.1 0.00010 0.00010 0.00125 0.00254 0.00195 0.00220 0.00010 0.00790
XM_012688858.1 0.00162 0.05503 0.05916 0.60638 0.02296 0.04538 0.35117 0.00208
XM_012688866.1 0.01501 0.01627 0.00115 0.02260 0.00703 0.01708 0.00055 0.01119
XM_012688872.1 0.01219 0.00741 0.01032 0.01589 0.00856 0.00040 0.00010 0.00568
XM_012688884.1 0.07048 0.04568 0.14334 0.07584 0.12168 0.01791 0.13768 0.16167
XM_012688885.1 999.00000 0.00661 0.01622 0.00892 0.00423 0.00130 0.00863 0.00623
XM_012688898.1 0.01344 0.00702 0.01554 0.01260 0.02249 0.01638 0.00046 0.01602
XM_012688902.1 0.00732 0.00711 0.09332 0.01980 0.00907 0.00010 0.00969 0.00598
XM_012688904.1 0.12434 13.63244 0.00267 0.07156 0.00096 0.03089 0.02144 0.04113
XM_012688908.1 0.03829 0.00456 0.10854 0.02196 0.01169 0.03275 0.08853 0.04428
XM_012688911.1 0.00314 0.21131 0.00755 999.00000 0.00776 0.00118 999.00000 0.01151
XM_012688912.1 0.05329 0.00934 0.04848 0.14795 0.04317 0.11033 0.25518 0.00163
XM_012688913.1 0.00180 0.07669 0.13468 0.12418 0.06025 0.04740 0.07442 0.06124
XM_012688919.1 0.03508 0.03064 0.04571 0.07118 0.03439 0.03315 0.02789 0.04843
XM_012688920.1 0.00955 0.00648 0.02138 0.01292 0.01379 0.01586 0.01051 0.00651
XM_012688935.1 0.08494 0.02005 0.02780 0.01519 0.01396 0.02448 0.01865 0.04786
XM_012688937.1 0.03386 0.07135 0.03065 0.04071 0.01462 0.01984 0.11345 0.03461
XM_012688961.1 0.04579 0.04351 0.07436 0.02397 0.03867 0.07476 0.04074 0.07274
XM_012688977.1 0.05682 0.03748 0.00936 0.05105 0.02881 0.01942 0.06062 0.05117
XM_012688981.1 0.09001 0.06508 0.06460 0.07660 0.02815 0.02284 0.05513 0.07828
XM_012688985.1 0.01596 0.03733 0.01884 0.04965 0.00053 0.00740 0.09167 0.02023
XM_012688997.1 0.03534 0.03607 0.05169 0.04515 0.01846 0.01595 0.07915 0.01106
XM_012688998.1 0.08450 0.02317 0.03804 0.01433 0.00475 0.02458 0.06057 0.05378
XM_012689000.1 0.04706 0.03695 0.08637 0.04589 0.00739 0.03244 0.04073 0.02880
XM_012689004.1 0.01457 0.02285 0.04253 0.03321 0.01889 0.01625 0.06685 0.00137
XM_012689014.1 0.00498 0.03252 0.04129 0.04243 0.03723 0.22266 0.07115 0.05128
XM_012689019.1 0.02280 0.01525 0.01580 0.01058 0.01898 0.01227 0.02487 0.02953
XM_012689041.1 0.01687 0.05915 0.06251 0.07841 0.03142 0.03980 0.01203 0.04770
XM_012689061.1 0.07169 0.00656 0.02610 0.02153 0.01898 0.02744 0.04246 0.03561
XM_012689074.1 0.02323 0.03310 0.00144 0.04496 0.00107 0.00044 0.00126 0.00106
XM_012689078.1 0.00521 0.00010 0.00994 0.01262 0.00190 0.00338 0.00235 0.00463
XM_012689081.1 0.04301 0.07144 0.01832 0.06381 0.03891 0.03356 0.03469 0.03825
XM_012689087.1 0.04505 0.02677 0.05509 0.03245 0.01733 0.02159 0.03863 0.06243
XM_012689095.1 0.03637 0.01577 0.04300 0.06325 0.03782 0.01706 0.04086 0.04276
XM_012689097.1 0.04156 0.02493 0.05482 0.02702 0.06951 0.02630 0.02157 0.08715
XM_012689101.1 0.03418 0.04740 0.06958 0.02147 0.02630 0.02340 0.06211 0.09986
XM_012689102.1 0.01102 0.04784 0.02824 0.02112 0.00760 0.01990 0.01523 0.00811
XM_012689105.1 0.04624 0.02893 0.05489 0.08445 0.04785 0.03956 0.03134 0.05830
XM_012689109.1 0.14564 0.08848 0.05425 0.06589 0.07253 0.04569 0.09523 0.08785
XM_012689115.1 0.02272 0.00010 0.01039 0.06022 0.00010 0.01273 0.00010 0.00010
XM_012689124.1 0.01009 0.02523 0.02266 0.02422 0.00736 0.01156 0.02734 0.02231
XM_012689125.1 0.01733 0.02879 0.03394 0.02676 0.02347 0.01533 0.02013 0.02317
XM_012689131.1 0.02520 0.03375 0.05448 0.09167 0.04923 0.02089 0.05558 0.04073
XM_012689132.1 0.00320 0.01297 0.09446 0.18615 0.00423 24.11276 0.02767 12.89687
XM_012689134.1 0.05035 0.10233 0.05190 0.03415 0.06572 0.03901 0.04162 0.04506
XM_012689140.1 0.04188 0.05054 0.03540 0.06567 0.02547 0.03337 0.03799 0.04423
XM_012689145.1 0.01763 0.05322 0.05925 0.04178 0.03822 0.03093 0.02427 0.01917
XM_012689152.1 0.06397 0.06405 0.04439 0.07847 0.08331 0.06088 0.03952 0.05749
XM_012689163.1 0.00010 0.00155 0.00288 0.01033 0.03093 0.00194 0.00653 0.00230
XM_012689164.1 0.04895 0.02079 0.03943 0.05279 0.02117 0.05288 0.05273 0.05172
XM_012689171.1 0.01340 0.01727 0.01969 0.00260 0.02370 0.01173 0.00614 0.02832
XM_012689175.1 0.04250 0.01960 0.06846 0.02435 0.03934 0.03000 0.02877 0.05254
XM_012689178.1 0.00034 0.00010 0.00207 0.00397 0.00010 0.00010 0.00084 0.00367
XM_012689191.1 0.03183 999.00000 0.02329 0.07183 0.00569 999.00000 0.05342 0.00095
XM_012689200.1 0.02722 0.05046 0.04471 0.06069 0.02156 0.07955 0.10235 0.02443
XM_012689207.1 0.00894 0.00462 0.02070 0.04358 0.02751 0.01842 0.02429 0.03843
XM_012689221.1 0.08313 0.11437 0.04115 0.04207 0.03592 0.09587 0.02543 0.07060
XM_012689224.1 0.01319 0.02109 0.03364 0.04299 0.02288 0.07935 0.03596 0.02936
XM_012689226.1 0.06923 0.03953 0.04946 0.06230 0.05018 0.02263 0.10502 0.03817
XM_012689245.1 0.04562 0.02002 0.01511 0.01098 0.01930 0.03554 0.02531 0.02504
XM_012689247.1 0.03503 0.02704 0.03941 0.04808 0.02020 0.02117 0.03828 0.03760
XM_012689253.1 0.03102 0.04332 0.06227 0.04326 0.17188 0.03110 0.01942 0.04216
XM_012689266.1 0.00192 0.13029 0.11983 0.03621 0.04975 0.02424 0.00205 0.09094
XM_012689271.1 0.04195 0.03667 0.02799 0.05829 0.03698 0.00066 0.02493 0.02960
XM_012689334.1 0.06694 0.01408 0.09147 0.03077 0.06780 0.02557 0.01759 0.02582
XM_012689336.1 0.00625 0.05499 0.15617 0.07120 0.36639 0.05269 0.02177 0.24573
XM_012689368.1 0.00652 0.00655 0.00010 0.01799 0.01371 0.00855 0.00779 0.00718
XM_012689378.1 0.01692 0.04261 0.10312 0.11652 0.03950 0.11268 0.00568 0.08416
XM_012689381.1 0.01736 0.00904 0.00819 0.00831 0.00700 0.01418 0.00995 0.00955
XM_012689389.1 0.08481 0.01524 0.03425 0.01918 0.03239 0.02357 0.02403 0.01164
XM_012689395.1 30.97211 0.01177 0.03132 0.01740 0.02955 0.00909 0.01929 0.00152
XM_012689398.1 999.00000 0.00079 0.09532 0.05058 0.00680 0.12846 0.06413 0.35395
XM_012689402.1 0.03457 0.01887 0.06561 0.06584 0.04934 0.03440 0.02718 0.04928
XM_012689417.1 0.01234 0.11792 0.03551 0.01526 0.09756 0.05017 0.00491 0.05971
XM_012689425.1 0.01874 0.07064 0.05208 0.01779 0.03209 0.02024 0.01522 0.01021
XM_012689447.1 0.02593 0.00847 0.03069 0.03991 0.04555 0.00266 0.00691 0.04924
XM_012689448.1 0.00432 0.00388 0.01611 0.03044 0.00330 0.00216 0.00132 0.01911
XM_012689452.1 0.14737 0.12841 0.00172 0.01512 0.01975 0.06927 0.02070 0.07946
XM_012689464.1 0.00022 0.00218 0.01941 0.01500 0.00587 0.00476 0.01694 0.02260
XM_012689471.1 0.00059 0.00010 0.97370 0.02018 0.00123 999.00000 0.21755 0.00010
XM_012689474.1 0.02878 0.00079 0.05125 0.00802 0.12091 0.03533 0.11963 0.04863
XM_012689478.1 0.08240 0.01654 0.01309 0.01260 0.01385 0.03065 0.09716 0.00044
XM_012689481.1 0.04261 0.04464 0.00257 0.04936 0.17720 0.03157 0.00199 0.05936
XM_012689482.1 0.18779 0.02757 0.01879 0.03326 0.21575 0.00010 999.00000 0.00440
XM_012689486.1 0.03053 0.01604 0.03031 0.03863 0.04081 0.01712 0.02243 0.03680
XM_012689494.1 0.04392 0.02282 0.04343 0.04285 0.00010 0.00384 0.00010 0.04770
XM_012689496.1 0.04279 0.12349 0.23618 0.07787 0.19366 0.04224 0.01354 0.00184
XM_012689498.1 0.01439 0.06316 0.19797 999.00000 0.01648 0.00149 0.01229 0.33202
XM_012689500.1 0.04409 0.01847 0.04416 0.03295 0.05145 0.01413 0.03881 0.04798
XM_012689504.1 0.06841 0.03532 0.11425 0.02057 0.02259 0.00153 0.05569 0.02868
XM_012689512.1 0.03182 0.00214 0.00274 1.43550 0.00220 0.02341 0.03509 0.48154
XM_012689513.1 0.12323 0.10942 0.07560 0.10255 0.12527 0.11414 0.09688 0.07096
XM_012689515.1 0.07778 0.00010 7.94584 0.03235 0.00010 0.00052 0.00044 4.80017
XM_012689518.1 0.06530 0.03529 0.00131 0.00046 0.00091 0.08292 0.24077 26.40507
XM_012689523.1 999.00000 999.00000 0.05070 0.03786 0.09239 0.00010 0.06876 0.00157
XM_012689535.1 0.00173 0.01555 0.14044 0.00229 0.06688 0.01445 0.04542 0.00118
XM_012689543.1 0.00205 0.00010 0.04750 0.05006 0.01870 0.02027 0.00010 0.01812
XM_012689549.1 0.05265 999.00000 0.00396 0.02116 0.00304 0.01490 999.00000 0.08196
XM_012689561.1 0.02469 0.01499 0.01967 0.02442 0.01257 0.01538 0.02031 0.03382
XM_012689565.1 0.03893 0.03555 0.03180 0.03371 0.02317 0.03706 0.03292 0.03415
XM_012689572.1 0.06209 0.01430 0.02059 0.01516 0.01217 0.01001 0.00119 0.02235
XM_012689573.1 0.00010 0.00157 0.00286 0.00272 0.00086 0.00186 0.00087 0.00156
XM_012689576.1 0.02724 0.06568 0.01642 0.06748 0.01579 0.02129 0.07279 0.02849
XM_012689580.1 0.05123 0.02769 0.05057 0.11410 0.03351 0.04284 0.06777 0.05905
XM_012689581.1 0.07347 0.00047 0.03007 0.04420 0.04632 0.00373 0.07930 0.03055
XM_012689582.1 0.05521 0.03185 0.06021 0.00194 0.03015 0.05826 0.11730 0.04085
XM_012689590.1 0.04512 0.03394 0.01347 0.08856 0.03392 0.05861 0.07226 0.04261
XM_012689603.1 0.01176 0.00987 0.03857 0.11807 0.14198 0.02575 0.04527 0.12831
XM_012689605.1 0.10213 0.09119 0.00534 0.04365 0.12750 0.11222 0.05180 0.00289
XM_012689607.1 0.00010 0.00010 0.15699 0.01370 0.06688 0.03615 0.00338 0.02565
XM_012689623.1 0.04661 0.08641 0.00184 0.08235 0.00214 0.03284 0.00188 0.25036
XM_012689629.1 0.02642 0.00010 0.07641 0.13523 0.03469 0.03571 0.03045 0.07507
XM_012689634.1 0.02900 0.02889 0.07833 0.03679 0.01790 0.01845 0.02717 0.03904
XM_012689635.1 0.05777 0.06353 0.07578 0.07760 0.12940 0.11106 0.10222 0.06076
XM_012689638.1 0.03762 0.02502 0.03350 0.02080 0.02561 0.02877 0.03807 0.04399
XM_012689643.1 0.00097 0.03812 0.05967 0.03761 0.02447 0.02965 0.08864 0.03949
XM_012689645.1 0.11582 999.00000 0.03835 0.22271 0.03866 0.00010 0.00141 0.03347
XM_012689649.1 999.00000 0.08714 999.00000 999.00000 0.11264 0.00010 0.00010 999.00000
XM_012689657.1 14.44380 0.01805 30.68219 0.06897 0.01332 39.44291 215.38256 0.06754
XM_012689671.1 0.04812 0.04282 0.03355 0.06387 0.03547 0.02020 0.04107 0.03715
XM_012689672.1 0.00010 0.00010 0.00010 0.11597 0.00010 0.00010 999.00000 0.00010
XM_012689678.1 0.00010 0.00010 0.00010 0.00010 0.15059 0.00010 0.00010 1.41825
XM_012689681.1 0.04877 0.06774 0.05906 0.04114 0.08908 0.01808 0.01914 0.00362
XM_012689699.1 0.04853 0.03873 0.03827 0.02176 0.03912 0.06800 0.01042 0.04773
XM_012689700.1 0.01917 0.02470 0.00798 0.02519 0.01111 0.01093 0.00060 0.01056
XM_012689716.1 0.02215 0.00775 0.00783 0.02940 0.00404 0.00224 0.00588 0.02721
XM_012689737.1 0.07481 0.04850 0.03872 0.09032 0.04976 0.02683 0.06101 0.05327
XM_012689753.1 0.00408 0.08288 0.05408 0.03178 0.10894 0.13966 0.02787 0.15165
XM_012689754.1 0.02729 0.02133 0.00131 0.11648 0.05046 0.02501 0.02521 0.02437
XM_012689765.1 0.02088 0.02163 0.03675 0.01974 0.03039 0.05650 0.01931 0.02012
XM_012689766.1 0.02277 0.00600 0.01659 0.02688 0.01173 0.01047 0.02639 0.01728
XM_012689771.1 0.00616 0.00126 0.02792 0.02257 0.00804 0.00919 0.01298 0.01026
XM_012689772.1 0.14316 0.07611 0.11242 0.16702 0.09598 0.14022 0.09758 0.12344
XM_012689781.1 0.03903 0.01223 0.04182 0.02027 0.01146 0.08594 0.00306 0.03189
XM_012689786.1 0.18380 0.00494 0.00655 0.02218 0.00714 0.00627 0.00631 0.00842
XM_012689805.1 0.04062 0.02769 0.05259 0.08087 0.04958 0.03404 0.06844 0.04026
XM_012689807.1 0.06065 0.01526 0.06641 0.08667 0.16844 0.07150 0.09591 0.05081
XM_012689810.1 0.01880 0.02123 0.05208 0.01443 0.02512 0.04785 0.04640 0.02448
XM_012689818.1 0.03299 0.03721 0.03483 0.04031 0.05982 0.01218 0.06072 0.06107
XM_012689820.1 0.04793 0.00918 0.01759 0.02555 0.02158 0.01410 317.50369 0.00052
XM_012689821.1 0.02284 0.00961 0.02383 0.02500 0.02738 0.02449 0.01264 0.02478
XM_012689822.1 0.01670 12.85297 0.00052 0.05490 0.05443 0.02154 0.36912 0.01553
XM_012689827.1 0.02526 0.01703 0.03963 0.08004 0.03795 0.02123 0.01194 0.00169
XM_012689832.1 0.03423 0.02899 0.02963 0.03088 0.04044 0.01667 0.07617 0.00328
XM_012689836.1 0.02065 0.04106 0.00665 0.01081 0.01187 0.01338 0.01526 0.07058
XM_012689840.1 0.00737 0.03068 0.04927 0.08548 0.00063 0.01299 0.02959 0.00039
XM_012689844.1 0.00326 0.00848 0.01170 0.00949 0.00741 0.00456 0.01235 0.01333
